"","5.2","5.3","4.2","4.3","5.1","3.1","3.2","3.3","2.1","2.2","2.3","8.1","8.2","8.3","Theo1.1","Theo1.2","Theo1.3","7.1","7.2","7.3","6.1","6.2","6.3"
"5.2",0,0.0293233082706767,0.0596491228070175,0.068421052631579,0.0263157894736842,0.0586466165413534,0.0586466165413534,0.0315789473684211,0.081453634085213,0.126817042606516,0.0711779448621554,0.487719298245614,0.482957393483709,0.477694235588972,0.367919799498747,0.377443609022556,0.373934837092732,0.0734335839598998,0.0553884711779449,0.0719298245614035,0.0932330827067669,0.0358395989974937,0.111027568922306
"5.3",0.0293233082706767,0,0.0523809523809524,0.0639097744360902,0.0323308270676692,0.0390977443609023,0.0406015037593985,0.0215538847117795,0.0721804511278196,0.118045112781955,0.0598997493734336,0.500501253132832,0.495238095238095,0.490225563909774,0.359899749373434,0.369423558897243,0.365914786967419,0.0761904761904762,0.0666666666666667,0.0699248120300752,0.0802005012531328,0.0280701754385965,0.120551378446115
"4.2",0.0596491228070175,0.0523809523809524,0,0.037593984962406,0.0604010025062657,0.0456140350877193,0.0604010025062657,0.0573934837092732,0.0827067669172932,0.107268170426065,0.0481203007518797,0.533834586466165,0.528571428571429,0.523558897243108,0.392982456140351,0.40250626566416,0.398997493734336,0.0957393483709273,0.0907268170426065,0.0784461152882206,0.0889724310776942,0.0275689223057644,0.159398496240602
"4.3",0.068421052631579,0.0639097744360902,0.037593984962406,0,0.0716791979949875,0.0568922305764411,0.0724310776942356,0.0609022556390977,0.0789473684210526,0.0756892230576441,0.0558897243107769,0.550375939849624,0.545112781954887,0.540100250626566,0.377694235588972,0.387218045112782,0.383709273182957,0.105263157894737,0.0974937343358396,0.087719298245614,0.0756892230576441,0.0390977443609023,0.1734335839599
"5.1",0.0263157894736842,0.0323308270676692,0.0604010025062657,0.0716791979949875,0,0.056140350877193,0.049874686716792,0.0363408521303258,0.081453634085213,0.115288220551378,0.0824561403508772,0.48546365914787,0.480200501253133,0.476190476190476,0.361904761904762,0.371428571428571,0.367919799498747,0.074937343358396,0.0403508771929825,0.0719298245614035,0.0842105263157895,0.043859649122807,0.115538847117794
"3.1",0.0586466165413534,0.0390977443609023,0.0456140350877193,0.0568922305764411,0.056140350877193,0,0.0293233082706767,0.0456140350877193,0.0526315789473684,0.0802005012531328,0.0385964912280702,0.532330827067669,0.527067669172932,0.522055137844612,0.363157894736842,0.372681704260652,0.369172932330827,0.0889724310776942,0.093734335839599,0.056140350877193,0.049874686716792,0.0393483709273183,0.147117794486216
"3.2",0.0586466165413534,0.0406015037593985,0.0604010025062657,0.0724310776942356,0.049874686716792,0.0293233082706767,0,0.0481203007518797,0.050125313283208,0.0952380952380952,0.0609022556390977,0.510275689223058,0.505263157894737,0.500501253132832,0.36390977443609,0.3734335839599,0.369924812030075,0.0862155388471178,0.0699248120300752,0.0506265664160401,0.0631578947368421,0.0463659147869674,0.121553884711779
"3.3",0.0315789473684211,0.0215538847117795,0.0573934837092732,0.0609022556390977,0.0363408521303258,0.0456140350877193,0.0481203007518797,0,0.0664160401002506,0.113032581453634,0.0619047619047619,0.503508771929825,0.498245614035088,0.494235588972431,0.345363408521303,0.354887218045113,0.351378446115288,0.0802005012531328,0.068671679197995,0.0654135338345865,0.0769423558897243,0.0350877192982456,0.130827067669173
"2.1",0.081453634085213,0.0721804511278196,0.0827067669172932,0.0789473684210526,0.081453634085213,0.0526315789473684,0.050125313283208,0.0664160401002506,0,0.0716791979949875,0.0694235588972431,0.545112781954887,0.53984962406015,0.535839598997494,0.344360902255639,0.353884711779449,0.350375939849624,0.0889724310776942,0.116040100250627,0.0461152882205514,0.0461152882205514,0.0726817042606516,0.152882205513784
"2.2",0.126817042606516,0.118045112781955,0.107268170426065,0.0756892230576441,0.115288220551378,0.0802005012531328,0.0952380952380952,0.113032581453634,0.0716791979949875,0,0.0824561403508772,0.593984962406015,0.58796992481203,0.582456140350877,0.344360902255639,0.353884711779449,0.350375939849624,0.0984962406015038,0.146616541353383,0.0824561403508772,0.0636591478696742,0.108020050125313,0.20125313283208
"2.3",0.0711779448621554,0.0598997493734336,0.0481203007518797,0.0558897243107769,0.0824561403508772,0.0385964912280702,0.0609022556390977,0.0619047619047619,0.0694235588972431,0.0824561403508772,0,0.557644110275689,0.55187969924812,0.5468671679198,0.365914786967419,0.375438596491228,0.371929824561403,0.0947368421052632,0.121052631578947,0.0611528822055138,0.0646616541353384,0.0411027568922306,0.163659147869674
"8.1",0.487719298245614,0.500501253132832,0.533834586466165,0.550375939849624,0.48546365914787,0.532330827067669,0.510275689223058,0.503508771929825,0.545112781954887,0.593984962406015,0.557644110275689,0,0.0353383458646617,0.0606516290726817,0.56140350877193,0.566917293233083,0.559649122807018,0.508020050125313,0.455388471177945,0.516040100250627,0.552882205513784,0.518045112781955,0.397744360902256
