"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"0584a4bcefb823fe17bb1a7f9e7ebe8e",3.12725411768948,-5.35172963303613,4.71328469188527,-1.0113471695274,0.311850297260837,0.689353288681849
"3eac6a7de7181a9a5652ca5c66999c64",12.8110330758798,-0.999265925778746,2.65865351856691,-0.15583204887898,0.876165407861496,0.968393345531127
"a613dbcb3bef05d80c9c7f8d943c7e67",1.08563366507555,-3.82111357581457,4.7164095885942,-0.686147166463122,0.492620310457615,0.859411841706643
"ed36c6fd03ed68f6038419194b57dd70",0.951128449869613,-3.64239920359101,4.71703840017245,-0.648168711698017,NA,NA
"fba55979431c330d4d6d70a47c3cca13",82.3457674675763,-9.97127354726202,4.05624633654394,-2.31403871159815,0.0206655987685864,0.09643946092007
"a6b91be4757b403cc77ca43edd0df40c",0,NA,NA,NA,NA,NA
"28f89722f49527a2fa5be6a391312514",13.4570515857742,-1.13878825825746,2.24024070627888,-0.24721707626509,0.804740230441706,0.953287383351745
"c29887647f92a53ceb9d0ecac9f12c8c",0,NA,NA,NA,NA,NA
"623654a68a8b850c15dfe14ea0305eef",1443.16064274839,-1.19371011886474,0.474397505757563,-1.28320155724993,0.199421470558791,0.558380117564614
"93766c93f6cc4e8ac6296e9dc9dbe76c",40.4235484727967,-0.324768193279759,1.51581735515671,0,1,1
"463c90535e77331640c6e3bcc51dd305",45.467010420351,-1.85119778445977,1.42222450355472,-0.890320255749901,0.373293947718751,0.746587895437502
"5dc6470972a835884558ce99ce423d4d",0.573618704302808,-2.91698729500039,4.72055586347094,-0.494014870647997,NA,NA
"c004d92a0aab0f08d5f3ae2f6219c89c",0,NA,NA,NA,NA,NA
"4de789a868a8668b150e33569796f8c0",9.66061721201577,-1.51839486603098,2.92593242398424,-0.319020479645519,0.749710983050122,0.926113567297209
"088c48de063b264a133e67cd8960bec9",16.8057696397432,-1.07443902761398,2.42137346417491,-0.202148298944713,0.839800790095585,0.953287383351745
"4eba4e63eb2a9caeb673afe2b0291fbf",118.974269880376,-8.72556110344107,4.67281131295389,-1.74212011945629,NA,NA
"d430e324c5702e49af606f13ae123463",1.40217905496242,-4.20029920510808,4.71530635615649,-0.766723608460054,NA,NA
"e665a6d4d83de8e8514da8394b4ec926",1.58802093451843,-4.12550514560235,4.71550174708027,-0.75083052340579,NA,NA
"89ad9b3e695c89af88a366e30a71fafe",9.44876432201298,-20.6981682944722,4.28332312938618,-4.69570125488835,NA,NA
"2fa91da7f1d8b45b2a3eb39197e739cc",0,NA,NA,NA,NA,NA
"807dc88e50bed99e87e862e4f7fbc22b",2.68785448969288,2.89030032089972,4.82423261305752,0.477866223518912,NA,NA
"1d2eda8514426ee402a8a49516efcfa8",0.436342433187606,-2.52558534344259,4.72331951846481,-0.410859954558438,NA,NA
"320750e5da447cb16c85572e6a98d695",2.40272063538757,-4.10419301618525,4.71555929351805,-0.746301826869527,0.455485108120395,0.859411841706643
"2189c40ef6da5541a9a65e2eb926c10f",0.898614598071246,2.8903271946913,4.82423296599014,0.477871759142333,0.632741482828332,0.879284102152448
"4c5dfc64a55a433003668905f48c8239",4.63062278815386,-5.92073768687094,4.71274436687509,-1.13220127610864,NA,NA
"4d7c78c1a4516fcf56f1a599beeb1fa4",5.43419150259649,-1.96452404095185,3.23656071599702,-0.426243059001512,0.669930744497104,0.879284102152448
"bc44915a0352691cc51940bd90fc8321",274.537771000381,1.30186718056323,0.480904976599381,1.49074082142281,0.136029554159686,0.4761034395589
"c2f881ff84e18094a9644f73de76ec6f",1.8916865185915,-3.3912527087365,4.71806363895076,-0.594797023263431,0.551979157596347,0.859411841706643
"50930a7f273f25932e8fe33160ad46bc",0.74031131922841,-3.28269042991655,4.7185646786392,-0.571726385654504,NA,NA
"810273cdd2dce3047bb4271dcebe36a4",0,NA,NA,NA,NA,NA
"06c9d593ff06ac4631b576f9678dbe70",0,NA,NA,NA,NA,NA
"da3860001a52786927463654fb0bdc41",1.40541439124613,2.89032276544826,4.82423290782056,0.477870846780612,0.632742132238614,0.879284102152448
"e7b10ed62e4a57fc4e7753a1fff77252",29.1701740502201,-1.63029808730592,1.64978825290907,-0.633618032339315,0.526330129758227,0.859411841706643
"f6cb0143a268b5658a4543559630d53f",111.923110095111,0.492836812733143,0.840107984351708,0,1,1
"675901e598409fba2ca88494be3463d3",8.28059697699761,-3.63992915178558,2.3509044803725,-1.29948565608262,0.193777312898637,0.558380117564614
"5923a5d614dcfc9148d0a8b3210af193",2.42382423023955,-4.98792634339472,4.71375989380956,-0.934066210808881,0.350269740232682,0.735566454488632
"eb08e14b5a660f4e7869d54501c0db20",1909.63925986832,5.17940489307761,0.594362460631293,7.73003461133219,1.07517347373158e-14,1.12893214741816e-13
"8efb642214b33f9a69b40f2dd31fb4c4",41.8848111186916,-0.306946310715158,1.85105060859752,0,1,1
