"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","REC"
"f8fbeaf253aafeee895ae08c53b99df6",1029.20275363708,2.0051637774405,0.230949081868036,6.14941295818115,7.77702509912122e-10,8.29549343906264e-09,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia","Escherichia"
"ef53c96349a804410165ad1870cfc6b2",1635.0267342367,2.5243576616036,0.292377954165242,6.63317850492369,3.28534093781395e-11,1.05130910010046e-09,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas"
"623654a68a8b850c15dfe14ea0305eef",20.9908315181821,-4.17286398861884,1.4365881138575,-2.49751578290839,0.0125066897621362,0.0667023453980595,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Tepidimonas","Tepidimonas"
"bc44915a0352691cc51940bd90fc8321",689.817873408503,-3.03595361353476,0.38961250608345,-6.29084301592883,3.15746520544473e-10,5.05194432871157e-09,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","Corynebacterium"
"c9bf5c74d65804a3c12ee5f33a35ce53",1456.67763610073,1.18516184313632,0.183340961372758,3.27367838545842,0.00106157361167837,0.00849258889342699,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus"
"19bfaf559b3233830b1b54792a67e83a",12.6867732631527,-3.8910921030403,1.29498644809055,-2.55302254876414,0.0106792582289567,0.0667023453980595,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","","Bacillaceae"
