"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","REC"
"5181cfd3246d68571628a84f6d7774d8",15.5074941072489,-4.11870948893568,1.51240658051344,-2.33650595927377,0.019464887381949,0.0889823423174809,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter"
"f8fbeaf253aafeee895ae08c53b99df6",1029.20275363708,2.01583420697183,0.228849307975854,6.25246245621877,4.04030891249499e-10,6.12636434996842e-09,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia","Escherichia"
"ef53c96349a804410165ad1870cfc6b2",1635.0267342367,2.38905505873284,0.291108762931847,6.19731450143274,5.74346657809539e-10,6.12636434996842e-09,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas"
"623654a68a8b850c15dfe14ea0305eef",20.9908315181821,-4.91507160596866,1.4214088509949,-3.04635017730239,0.00231637887751838,0.0148248248161176,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Tepidimonas","Tepidimonas"
"bc44915a0352691cc51940bd90fc8321",689.817873408503,-3.51644606526833,0.387887040268567,-7.55757027230778,4.1066816923403e-14,1.31413814154889e-12,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","Corynebacterium"
"b39d1b83c8d53619f16d68b941b8c0fe",3079.18884997111,1.17243410106913,0.223027370693873,2.63407849234045,0.00843659821062378,0.0449951904566602,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus"
"c9bf5c74d65804a3c12ee5f33a35ce53",1456.67763610073,1.22820161023696,0.181979523965603,3.53467849293519,0.00040827158684017,0.00326617269472136,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus"
